   ,index ,batch ,lr     ,train_loss                  ,train_acc           ,train_mean_iou      ,val_loss                    ,val_acc            ,val_mean_iou       ,test_loss                   ,test_acc           ,test_mean_iou
59 ,   59 ,   24 ,5e-06  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
60 ,   60 ,   28 ,0.01   ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
61 ,   61 ,   28 ,0.05   ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
62 ,   62 ,   28 ,0.001  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
63 ,   63 ,   28 ,0.005  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
64 ,   64 ,   28 ,0.0001 ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
65 ,   65 ,   28 ,0.0005 ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
66 ,   66 ,   28 ,1e-05  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
67 ,   67 ,   28 ,5e-05  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
68 ,   68 ,   28 ,1e-06  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
69 ,   69 ,   28 ,5e-06  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
70 ,   70 ,   32 ,0.01   ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
71 ,   71 ,   32 ,0.05   ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
72 ,   72 ,   32 ,0.001  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
73 ,   73 ,   32 ,0.005  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
74 ,   74 ,   32 ,0.0001 ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
75 ,   75 ,   32 ,0.0005 ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
76 ,   76 ,   32 ,1e-05  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
77 ,   77 ,   32 ,5e-05  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
78 ,   78 ,   32 ,1e-06  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
79 ,   79 ,   32 ,5e-06  ,       0.0                  ,0.0                 ,0.0                 ,       0.0                  ,0.0                ,0.0                ,       0.0                  ,0.0                ,0.0
